Id,Name,OrderApi__Transaction__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Credit__c,OrderApi__Date__c,OrderApi__Debit__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Line__c,OrderApi__Invoice__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Memo__c,OrderApi__Receipt_Line__c,OrderApi__Receipt__c,OrderApi__Sales_Order_Line__c,OrderApi__Subscription_Line__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Type__c,OrderApi__EPayment_Line__c,OrderApi__Sales_Order__c,OrderApi__Transaction__r.Id,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice_Line__r.Id,OrderApi__Invoice__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,OrderApi__Receipt_Line__r.Id,OrderApi__Receipt__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Subscription_Line__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.Id,OrderApi__EPayment_Line__r.Id,OrderApi__Sales_Order__r.Id
a1U4W000009M3bkUAC,0000009151,a1V4W00000FrBF8UAN,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-07-31,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBF8UAN,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3blUAC,0000009152,a1V4W00000FrBF8UAN,2020-04-08,true,a0o4W00000M5SknQAF,46.3,2020-07-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBF8UAN,FON-International Association,a104W00000G3d1eQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3bmUAC,0000009153,a1V4W00000FrBF9UAN,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-08-31,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBF9UAN,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3bnUAC,0000009154,a1V4W00000FrBF9UAN,2020-04-08,true,a0o4W00000M5SknQAF,46.3,2020-08-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBF9UAN,FON-International Association,a104W00000G3d1eQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3boUAC,0000009155,a1V4W00000FrBFAUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-09-30,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFAUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3bpUAC,0000009156,a1V4W00000FrBFAUA3,2020-04-08,true,a0o4W00000M5SknQAF,46.3,2020-09-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFAUA3,FON-International Association,a104W00000G3d1eQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3bqUAC,0000009157,a1V4W00000FrBFBUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-10-31,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFBUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3brUAC,0000009158,a1V4W00000FrBFBUA3,2020-04-08,true,a0o4W00000M5SknQAF,46.3,2020-10-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFBUA3,FON-International Association,a104W00000G3d1eQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3bsUAC,0000009159,a1V4W00000FrBFCUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-11-30,46.3,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFCUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3btUAC,0000009160,a1V4W00000FrBFCUA3,2020-04-08,true,a0o4W00000M5SknQAF,46.3,2020-11-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFCUA3,FON-International Association,a104W00000G3d1eQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3buUAC,0000009161,a1V4W00000FrBFDUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-12-31,46.27,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFDUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3bvUAC,0000009162,a1V4W00000FrBFDUA3,2020-04-08,true,a0o4W00000M5SknQAF,46.27,2020-12-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFDUA3,FON-International Association,a104W00000G3d1eQAB,a114W00000KvqkwQAB,a124W00000MTdeLQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3bwUAC,0000009163,a1V4W00000FrBFEUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-04-30,46.29,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFEUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3bxUAC,0000009164,a1V4W00000FrBFEUA3,2020-04-08,true,a0o4W00000M5SknQAF,46.29,2020-04-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFEUA3,FON-International Association,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3byUAC,0000009165,a1V4W00000FrBFFUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-05-31,46.29,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFFUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3bzUAC,0000009166,a1V4W00000FrBFFUA3,2020-04-08,true,a0o4W00000M5SknQAF,46.29,2020-05-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFFUA3,FON-International Association,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3c0UAC,0000009167,a1V4W00000FrBFGUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-06-30,46.29,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFGUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3c1UAC,0000009168,a1V4W00000FrBFGUA3,2020-04-08,true,a0o4W00000M5SknQAF,46.29,2020-06-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFGUA3,FON-International Association,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3c2UAC,0000009169,a1V4W00000FrBFHUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-07-31,46.29,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFHUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3c3UAC,0000009170,a1V4W00000FrBFHUA3,2020-04-08,true,a0o4W00000M5SknQAF,46.29,2020-07-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFHUA3,FON-International Association,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3c4UAC,0000009171,a1V4W00000FrBFIUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-08-31,46.29,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFIUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3c5UAC,0000009172,a1V4W00000FrBFIUA3,2020-04-08,true,a0o4W00000M5SknQAF,46.29,2020-08-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFIUA3,FON-International Association,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3c6UAC,0000009173,a1V4W00000FrBFJUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-09-30,46.29,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFJUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3c7UAC,0000009174,a1V4W00000FrBFJUA3,2020-04-08,true,a0o4W00000M5SknQAF,46.29,2020-09-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFJUA3,FON-International Association,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3c8UAC,0000009175,a1V4W00000FrBFKUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-10-31,46.29,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFKUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3c9UAC,0000009176,a1V4W00000FrBFKUA3,2020-04-08,true,a0o4W00000M5SknQAF,46.29,2020-10-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFKUA3,FON-International Association,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3cAUAS,0000009177,a1V4W00000FrBFLUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-11-30,46.29,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFLUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3cBUAS,0000009178,a1V4W00000FrBFLUA3,2020-04-08,true,a0o4W00000M5SknQAF,46.29,2020-11-30,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFLUA3,FON-International Association,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3cCUAS,0000009179,a1V4W00000FrBFMUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-12-31,46.31,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFMUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3cDUAS,0000009180,a1V4W00000FrBFMUA3,2020-04-08,true,a0o4W00000M5SknQAF,46.31,2020-12-31,0,2020-12-31,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFMUA3,FON-International Association,a104W00000G3d1eQAB,a114W00000KvqkxQAB,a124W00000MTdeMQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnNUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3cEUAS,0000009181,a1V4W00000FrBFNUA3,,true,a0o4W00000M5SknQAF,0,2020-04-08,100,,a104W00000G3d1FQAR,a114W00000KvqhpQAB,a124W00000MTdeOQAT,a134W000009DZGDQA4,a154W00000926QlQAI,Posting Invoice Line#0000002584,,,a1I4W00000HFZnOUAX,,,,Receivable,,,a1V4W00000FrBFNUA3,FON-International Association,a104W00000G3d1FQAR,a114W00000KvqhpQAB,a124W00000MTdeOQAT,a134W000009DZGDQA4,a154W00000926QlQAI,,,a1I4W00000HFZnOUAX,,,,,
a1U4W000009M3cFUAS,0000009182,a1V4W00000FrBFNUA3,,true,a0o4W00000M5SknQAF,0,2020-04-08,5,,a104W00000G3d1FQAR,a114W00000KvqhqQAB,a124W00000MTdeOQAT,a134W000009DZGFQA4,a154W00000926QnQAI,Posting Invoice Line#0000002585,,,a1I4W00000HFZnQUAX,,,,Receivable,,,a1V4W00000FrBFNUA3,FON-International Association,a104W00000G3d1FQAR,a114W00000KvqhqQAB,a124W00000MTdeOQAT,a134W000009DZGFQA4,a154W00000926QnQAI,,,a1I4W00000HFZnQUAX,,,,,
a1U4W000009M3cGUAS,0000009183,a1V4W00000FrBFNUA3,,true,a0o4W00000M5SknQAF,100,2020-04-08,0,,a104W00000G3d1HQAR,a114W00000KvqhpQAB,a124W00000MTdeOQAT,a134W000009DZGDQA4,a154W00000926QlQAI,Book,,,a1I4W00000HFZnOUAX,,,,Receivable,,,a1V4W00000FrBFNUA3,FON-International Association,a104W00000G3d1HQAR,a114W00000KvqhpQAB,a124W00000MTdeOQAT,a134W000009DZGDQA4,a154W00000926QlQAI,,,a1I4W00000HFZnOUAX,,,,,
a1U4W000009M3cHUAS,0000009184,a1V4W00000FrBFNUA3,,true,a0o4W00000M5SknQAF,5,2020-04-08,0,,a104W00000G3d1jQAB,a114W00000KvqhqQAB,a124W00000MTdeOQAT,a134W000009DZGFQA4,a154W00000926QnQAI,Fedex Regular - US,,,a1I4W00000HFZnQUAX,,,,Receivable,,,a1V4W00000FrBFNUA3,FON-International Association,a104W00000G3d1jQAB,a114W00000KvqhqQAB,a124W00000MTdeOQAT,a134W000009DZGFQA4,a154W00000926QnQAI,,,a1I4W00000HFZnQUAX,,,,,
a1U4W000009M3cIUAS,0000009185,a1V4W00000FrBFOUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-04-08,416.67,2020-12-31,a104W00000G3d1FQAR,a114W00000KvqlAQAR,a124W00000MTdeaQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Posting Invoice Line#0000002597,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFOUA3,FON-International Association,a104W00000G3d1FQAR,a114W00000KvqlAQAR,a124W00000MTdeaQAD,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3cJUAS,0000009186,a1V4W00000FrBFOUA3,2020-04-08,true,a0o4W00000M5SknQAF,416.67,2020-04-08,0,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqlAQAR,a124W00000MTdeaQAD,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFOUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqlAQAR,a124W00000MTdeaQAD,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3cKUAS,0000009187,a1V4W00000FrBFPUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-04-08,416.67,2020-12-31,a104W00000G3d1FQAR,a114W00000KvqkzQAB,a124W00000MTdePQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Posting Invoice Line#0000002586,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFPUA3,FON-International Association,a104W00000G3d1FQAR,a114W00000KvqkzQAB,a124W00000MTdePQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3cLUAS,0000009188,a1V4W00000FrBFPUA3,2020-04-08,true,a0o4W00000M5SknQAF,416.67,2020-04-08,0,2020-12-31,a104W00000G3d1aQAB,a114W00000KvqkzQAB,a124W00000MTdePQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFPUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000KvqkzQAB,a124W00000MTdePQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3cMUAS,0000009189,a1V4W00000FrBFQUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-04-08,416.67,2020-12-31,a104W00000G3d1FQAR,a114W00000Kvql0QAB,a124W00000MTdeQQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Posting Invoice Line#0000002587,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFQUA3,FON-International Association,a104W00000G3d1FQAR,a114W00000Kvql0QAB,a124W00000MTdeQQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3cNUAS,0000009190,a1V4W00000FrBFQUA3,2020-04-08,true,a0o4W00000M5SknQAF,416.67,2020-04-08,0,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvql0QAB,a124W00000MTdeQQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFQUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvql0QAB,a124W00000MTdeQQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3cOUAS,0000009191,a1V4W00000FrBFRUA3,2020-04-08,true,a0o4W00000M5SknQAF,0,2020-04-08,416.67,2020-12-31,a104W00000G3d1FQAR,a114W00000Kvql1QAB,a124W00000MTdeRQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Posting Invoice Line#0000002588,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFRUA3,FON-International Association,a104W00000G3d1FQAR,a114W00000Kvql1QAB,a124W00000MTdeRQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,,
a1U4W000009M3cPUAS,0000009192,a1V4W00000FrBFRUA3,2020-04-08,true,a0o4W00000M5SknQAF,416.67,2020-04-08,0,2020-12-31,a104W00000G3d1aQAB,a114W00000Kvql1QAB,a124W00000MTdeRQAT,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,Receivable,,,a1V4W00000FrBFRUA3,FON-International Association,a104W00000G3d1aQAB,a114W00000Kvql1QAB,a124W00000MTdeRQAT,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnPUAX,,a1R4W000004PyfRUAS,,,
