Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__EPayment__c,OrderApi__Activation_Date__c,OrderApi__Activity_Type__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__List_Price__c,OrderApi__Payment_Method__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Status__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__EPayment_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,OrderApi__Sales_Order__c,OrderApi__EPayment__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Name,OrderApi__Invoice__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Subscription_Plan__r.Name,OrderApi__Subscription__r.External_Id__c,OrderApi__EPayment_Line__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c
a0y4W00000VH22WQAT,false,0000000187,241,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLABQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDIQA2,a154W000008mjpdQAA,895,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W000006w73UUAQ,1,895,Success,,,895,false,0,895,,,,,,,,160,FON-International Association,4000 - Income,,128,40,522,,,,,,,
a0y4W00000VH22XQAT,false,0000000188,242,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLACQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxDQAV,,false,false,a134W000008hIDOQA2,a154W000008mjqrQAA,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W000006w748UAA,1,100,Success,,,100,false,0,100,,0034W00002AU8TBQA1,,,,,,168,FON-International Association,4500 - Merchandise Income,,118,32,519,,,,186,,,
a0y4W00000VH22YQAT,false,0000000189,243,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLACQA2,2019-01-09,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpEQAQ,900,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W000006w73dUAA,1,900,Success,a1R4W0000048ZSKUA2,,900,false,0,900,,0034W00002AU8TBQA1,,,,,,168,FON-International Association,4200 - Individual Membership Income,,119,146,569,FON-1 Year Calendar,,,186,,,
a0y4W00000VH22ZQAT,false,0000000190,244,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLACQA2,2019-01-09,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpGQAQ,90,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W000006w73GUAQ,1,90,Success,a1R4W0000048ZSKUA2,,90,false,0,90,a0y4W00000VH22YQAT,0034W00002AU8TBQA1,,,,,,168,FON-International Association,4200 - Individual Membership Income,,119,70,528,FON-1 Year Calendar,,243,186,,,
a0y4W00000VH22aQAD,false,0000000191,245,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLACQA2,2019-01-09,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpFQAQ,60,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,,1,0,Success,a1R4W0000048ZSKUA2,,0,false,0,0,a0y4W00000VH22YQAT,0034W00002AU8TBQA1,,,,,,168,FON-International Association,4200 - Individual Membership Income,,119,38,,FON-1 Year Calendar,,243,186,,,
a0y4W00000VH22bQAD,false,0000000192,246,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLADQA2,2019-01-09,Capture,true,a0o4W00000MOvweQAD,,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpEQAQ,900,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W000006w73dUAA,1,900,Success,a1R4W0000048ZSKUA2,,900,false,0,900,,0034W00002AU8TDQA1,,,,,,169,FON-International Association,4200 - Individual Membership Income,,119,146,569,FON-1 Year Calendar,,,188,,,
a0y4W00000VH22cQAD,false,0000000193,247,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLADQA2,2019-01-09,Capture,true,a0o4W00000MOvweQAD,,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpGQAQ,90,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W000006w73GUAQ,1,90,Success,a1R4W0000048ZSKUA2,,90,false,0,90,a0y4W00000VH22bQAD,0034W00002AU8TDQA1,,,,,,169,FON-International Association,4200 - Individual Membership Income,,119,70,528,FON-1 Year Calendar,,246,188,,,
a0y4W00000VH22dQAD,false,0000000194,248,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLADQA2,2019-01-09,Capture,true,a0o4W00000MOvweQAD,,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpFQAQ,60,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,,1,0,Success,a1R4W0000048ZSKUA2,,0,false,0,0,a0y4W00000VH22bQAD,0034W00002AU8TDQA1,,,,,,169,FON-International Association,4200 - Individual Membership Income,,119,38,,FON-1 Year Calendar,,246,188,,,
a0y4W00000VH22eQAD,false,0000000195,249,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAEQA2,2019-01-10,Authorization,true,a0o4W00000MOvweQAD,,a104W00000FuSx9QAF,,false,false,a134W000008hIDMQA2,a154W000008mjptQAA,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W000006w742UAA,1,5000,In-Progress  Pending,a1R4W0000048ZSKUA2,,5000,false,0,5000,,0034W00002AU8TDQA1,,,,,,170,FON-International Association,4100 - Organization Membership Income,,123,544,491,FON-1 Year Calendar,,,188,,,
a0y4W00000VH22fQAD,false,0000000196,250,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAFQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDDQA2,a154W000008mjpIQAQ,25,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2021),false,a1C4W000006w73IUAQ,1,25,Success,,,25,false,0,25,,0034W00002AU8WXQA1,,,,,,171,FON-International Association,4000 - Income,,116,513,346,,,,190,,,
a0y4W00000VH22gQAD,false,0000000197,251,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAFQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDEQA2,a154W000008mjqsQAA,5,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2021),false,a1C4W000006w749UAA,1,5,Success,,,5,false,0,5,,0034W00002AU8WXQA1,,,,,,171,FON-International Association,4000 - Income,,115,116,552,,,,190,,,
a0y4W00000VH22hQAD,false,0000000198,252,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAGQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDPQA2,a154W000008mjpzQAA,75,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W000006w741UAA,1,75,Success,,,75,false,0,75,,,,,,,,172,FON-International Association,4000 - Income,,121,515,488,,,,,,,
a0y4W00000VH22iQAD,false,0000000199,253,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAHQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDPQA2,a154W000008mjpzQAA,75,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2024),false,a1C4W000006w741UAA,1,75,Success,,,75,false,0,75,,,,,,,,173,FON-International Association,4000 - Income,,121,515,488,,,,,,,
a0y4W00000VH22jQAD,false,0000000200,254,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAIQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDPQA2,a154W000008mjpzQAA,75,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W000006w741UAA,1,75,Success,,,75,false,0,75,,,,,,,,174,FON-International Association,4000 - Income,,121,515,488,,,,,,,
a0y4W00000VH1yQQAT,false,0000000319,255,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL7rQAE,2020-01-01,Purchase,true,a0o4W00000MOvweQAD,2020-12-31,a104W00000FuSx9QAF,,true,false,a134W000008hIDMQA2,a154W000008mjpAQAQ,2500,VISA  (Expires 1/2022),false,a1C4W000006w73EUAQ,1,2500,Success,a1R4W0000048ZSKUA2,a1S4W000003diulUAA,2500,false,0,2500,,0034W00002AU8T6QAL,,fytm3SOAw4RcdVdGAjrhLsEa10Jk9f,,a1I4W00000H4JtrUAF,,185,FON-International Association,4100 - Organization Membership Income,,123,543,490,FON-1 Year Calendar,125,,38,,2033,
a0y4W00000VH1yRQAT,false,0000000320,256,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL7sQAE,2019-11-05,Purchase,true,a0o4W00000MOvweQAD,2020-11-04,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2028),false,a1C4W000006w73FUAQ,1,300,Success,a1R4W0000048ZSLUA2,,300,false,0,300,,0034W00002AU8S6QAL,,bFjebkOypqDxFsuYLflVhRm7WivWch,,,,186,FON-International Association,4200 - Individual Membership Income,,119,546,493,FON-1 Year Anniversary,,,54,,,
a0y4W00000VH1ySQAT,false,0000000321,257,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL7tQAE,2019-07-01,Purchase,true,a0o4W00000MOvweQAD,2020-06-30,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2034),false,a1C4W000006w73FUAQ,1,300,Success,a1R4W0000048ZSLUA2,,300,false,0,300,,0034W00002AU8S6QAL,,YWHn2A0UNCQW4JScGmo2mdWDGawCzp,,a1I4W00000H4JtsUAF,,187,FON-International Association,4200 - Individual Membership Income,,119,546,493,FON-1 Year Anniversary,,,54,,2034,
a0y4W00000VH1yTQAT,false,0000000322,258,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL7uQAE,2018-07-01,Purchase,true,a0o4W00000MOvweQAD,2019-06-30,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2031),false,a1C4W000006w73FUAQ,1,300,Success,a1R4W0000048ZSLUA2,,300,false,0,300,,0034W00002AU8TdQAL,,V4rCNVrXVWKp3Db2IBm9vJNx548c0Q,,a1I4W00000H4JttUAF,,188,FON-International Association,4200 - Individual Membership Income,,119,546,493,FON-1 Year Anniversary,,,55,,570,
a0y4W00000VH1yUQAT,false,0000000323,259,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL7vQAE,2018-07-01,Purchase,false,a0o4W00000MOvweQAD,2019-06-30,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2034),false,a1C4W000006w73FUAQ,1,300,Success,a1R4W0000048ZSLUA2,,300,false,0,300,,0034W00002AU8S7QAL,,0cDvxmCLyLnlU1uVTGPvM94pFP7lWi,,a1I4W00000H4JtuUAF,,189,FON-International Association,4200 - Individual Membership Income,,119,546,493,FON-1 Year Anniversary,,,56,,571,
a0y4W00000VH22kQAD,false,0000000203,260,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAJQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDPQA2,a154W000008mjpPQAQ,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2024),false,a1C4W000006w73MUAQ,1,100,Success,,,100,false,0,100,,0034W00002AU8WaQAL,,,,,,175,FON-International Association,4000 - Income,,121,516,489,,,,195,,,
a0y4W00000VH22lQAD,false,0000000204,261,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAKQA2,2019-01-28,Authorization,true,a0o4W00000MOvweQAD,2019-06-30,a104W00000FuSx9QAF,,false,false,a134W000008hIDMQA2,a154W000008mjptQAA,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2024),true,a1C4W000006w742UAA,1,2500,In-Progress  Pending,a1R4W0000048ZSKUA2,,2500,false,0,2500,,0034W00002AU8WbQAL,,,,,,176,FON-International Association,4100 - Organization Membership Income,,123,544,491,FON-1 Year Calendar,,,196,,,
a0y4W00000VH22mQAD,false,0000000205,262,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLALQA2,2019-02-18,Purchase,true,a0o4W00000MOvweQAD,2020-02-17,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,45,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W000006w73aUAA,1,25,Success,a1R4W0000048ZSLUA2,,25,false,0,25,,0034W00002AU8T6QAL,,,,,,177,FON-International Association,4200 - Individual Membership Income,,119,514,536,FON-1 Year Anniversary,,,38,,,
a0y4W00000VH22nQAD,false,0000000206,263,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAMQA2,2019-02-18,Purchase,true,a0o4W00000MOvweQAD,2020-02-17,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,45,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W000006w73aUAA,1,25,Success,a1R4W0000048ZSLUA2,,25,false,0,25,,0034W00002AU8T6QAL,,,,,,178,FON-International Association,4200 - Individual Membership Income,,119,514,536,FON-1 Year Anniversary,,,38,,,
a0y4W00000VH22oQAD,false,0000000207,264,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLANQA2,2019-02-18,Purchase,true,a0o4W00000MOvweQAD,2020-02-17,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W000006w73FUAQ,1,300,Success,a1R4W0000048ZSLUA2,,300,false,0,300,,,,,,,,179,FON-International Association,4200 - Individual Membership Income,,119,546,493,FON-1 Year Anniversary,,,,,,
a0y4W00000VH22pQAD,false,0000000208,265,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAOQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxCQAV,,false,false,a134W000008hIDJQA2,a154W000008mjquQAA,200,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W000006w74AUAQ,1,200,Success,,,200,false,0,200,,,,,,,,180,FON-International Association,4400 - Event Income,,140,232,578,,,,,,,
a0y4W00000VH22qQAD,false,0000000209,266,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAOQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxCQAV,,false,false,a134W000008hIDJQA2,a154W000008mjpCQAQ,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W000006w73VUAQ,1,100,Success,,,100,false,0,100,,,,,,,,180,FON-International Association,4400 - Event Income,,140,230,576,,,,,,,
a0y4W00000VH22rQAD,false,0000000210,267,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAOQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxCQAV,,false,false,a134W000008hIDJQA2,a154W000008mjpCQAQ,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W000006w73VUAQ,1,100,Success,,,100,false,0,100,,,,,,,,180,FON-International Association,4400 - Event Income,,140,230,576,,,,,,,
a0y4W00000VH22sQAD,false,0000000211,268,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAOQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDSQA2,a154W000008mjpfQAA,25,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W000006w73XUAQ,1,25,Success,,,25,false,0,25,a0y4W00000VH22pQAD,,,,,,,180,FON-International Association,1000 - Cash,,150,264,594,,,265,,,,
a0y4W00000VH22tQAD,false,0000000212,269,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAPQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxCQAV,,false,false,a134W000008hIDJQA2,a154W000008mjquQAA,200,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W000006w74AUAQ,1,200,Success,,,200,false,0,200,,,,,,,,181,FON-International Association,4400 - Event Income,,140,232,578,,,,,,,
a0y4W00000VH22uQAD,false,0000000213,270,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAPQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDSQA2,a154W000008mjpgQAA,25,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W000006w73WUAQ,1,25,Success,,,25,false,0,25,a0y4W00000VH22tQAD,,,,,,,181,FON-International Association,1000 - Cash,,150,267,597,,,269,,,,
a0y4W00000VH22vQAD,false,0000000214,271,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAPQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDSQA2,a154W000008mjpfQAA,25,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W000006w73XUAQ,1,25,Success,,,25,false,0,25,a0y4W00000VH22tQAD,,,,,,,181,FON-International Association,1000 - Cash,,150,264,594,,,269,,,,
a0y4W00000VH22wQAD,false,0000000215,272,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAPQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDSQA2,a154W000008mjpeQAA,25,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W000006w73YUAQ,1,25,Success,,,25,false,0,25,a0y4W00000VH22tQAD,,,,,,,181,FON-International Association,1000 - Cash,,150,263,593,,,269,,,,
a0y4W00000VH22xQAD,false,0000000216,273,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAPQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDSQA2,a154W000008mjphQAA,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W000006w73ZUAQ,1,0,Success,,,0,false,0,0,a0y4W00000VH22tQAD,,,,,,,181,FON-International Association,1000 - Cash,,150,266,596,,,269,,,,
a0y4W00000VH22yQAD,false,0000000217,274,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAQQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDOQA2,a154W000008mjpRQAQ,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),true,,1,200,Success,,,200,false,0,200,,0034W00002AU8T6QAL,,,,,,182,FON-International Association,4000 - Income,,118,539,,,,,38,,,
a0y4W00000VH22zQAD,false,0000000218,275,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLARQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxCQAV,,false,false,a134W000008hIDLQA2,a154W000008mjprQAA,7500,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,a1C4W000006w74BUAQ,1,7500,Success,,,7500,false,0,7500,,0034W00002AU8T6QAL,,,,,,135,FON-International Association,4400 - Event Income,,93,511,344,,,,38,,,
a0y4W00000VH230QAD,false,0000000221,276,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLASQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDLQA2,a154W000008mjprQAA,7500,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,a1C4W000006w74BUAQ,1,7500,Success,,,7500,false,0,7500,,0034W00002AU8T6QAL,,,,,,136,FON-International Association,1000 - Cash,,93,511,344,,,,38,,,
a0y4W00000VH231QAD,false,0000000222,277,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLATQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwjQAF,,false,false,a134W000008hIDLQA2,a154W000008mjprQAA,7500,VISA XXXX-XXXX-XXXX-1111 (Expires 5/2019),false,a1C4W000006w74BUAQ,1,7500,Success,,,7500,false,0,7500,,0034W00002AU8T6QAL,,,,,,137,FON-International Association,1000 - Cash,,93,511,344,,,,38,,,
a0y4W00000VH232QAD,false,0000000223,278,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAUQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDOQA2,a154W000008mjpNQAQ,0,VISA XXXX-XXXX-XXXX-1111 (Expires 12/2019),true,,1,500,Success,,,500,false,0,500,,0034W00002AU8WlQAL,,,,,,138,FON-International Association,4000 - Income,,118,376,,,,,206,,,
a0y4W00000VH233QAD,false,0000000224,279,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAVQA2,2019-03-04,Purchase,true,a0o4W00000MOvweQAD,2020-03-03,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA XXXX-XXXX-XXXX-1111 (Expires 6/2019),false,a1C4W000006w73FUAQ,1,300,Success,a1R4W0000048ZSLUA2,,300,false,0,300,,0034W00002AU8T6QAL,,,,,,183,FON-International Association,4200 - Individual Membership Income,,119,546,493,FON-1 Year Anniversary,,,38,,,
a0y4W00000VH234QAD,false,0000000225,280,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAWQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDCQA2,a154W000008mjp0QAA,100,VISA XXXX-XXXX-XXXX-1111 (Expires 12/2019),false,a1C4W000006w74CUAQ,1,100,Success,,,100,false,0,100,,0034W00002AU8T6QAL,,,,,,184,FON-International Association,4000 - Income,,117,536,349,,,,38,,,
a0y4W00000VH235QAD,false,0000000226,281,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAWQA2,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDEQA2,a154W000008mjpUQAQ,2,VISA XXXX-XXXX-XXXX-1111 (Expires 12/2019),false,a1C4W000006w73mUAA,1,2,Success,,,2,false,0,2,,0034W00002AU8T6QAL,,,,,,184,FON-International Association,4000 - Income,,115,446,469,,,,38,,,
a0y4W00000VH236QAD,false,0000000227,282,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqLAXQA2,2019-03-02,Authorization,true,a0o4W00000MOvweQAD,2020-03-01,a104W00000FuSx9QAF,,true,false,a134W000008hIDMQA2,a154W000008mjptQAA,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2024),false,a1C4W000006w742UAA,1,5000,In-Progress  Pending,a1R4W0000048ZSLUA2,,5000,false,0,5000,,0034W00002AU8T6QAL,,,,,,195,FON-International Association,4100 - Organization Membership Income,,123,544,491,FON-1 Year Anniversary,,,38,,,
a0y4W00000VH1yVQAT,false,0000000324,283,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:51.000+0000,2020-09-24T07:28:51.000+0000,a0z4W00000hqL7wQAE,2019-11-05,Purchase,true,a0o4W00000MOvweQAD,2020-11-04,a104W00000FuSxAQAV,,true,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2036),false,a1C4W000006w73FUAQ,1,300,Success,a1R4W0000048ZSLUA2,a1S4W000003diuuUAA,300,false,0,300,,0034W00002AU8S7QAL,,pfwzbRfAz3yLBUq6m6Zu2ZKGfYbt27,,a1I4W00000H4JtvUAF,,190,FON-International Association,4200 - Individual Membership Income,,119,546,493,FON-1 Year Anniversary,131,,56,,572,
