Id,OrderApi__Assignment__c,Name,External_Id__c,OrderApi__Account__c,OrderApi__Contact__c,OrderApi__Date__c,OrderApi__Description__c,OrderApi__Invoice__c,OrderApi__Is_Customer_Generated__c,OrderApi__Item__c,OrderApi__Payment_Method__c,OrderApi__Receipt_Line__c,OrderApi__Receipt__c,OrderApi__Sales_Order_Line__c,OrderApi__Sales_Order__c,OrderApi__Scheduled_Payment__c,OrderApi__Subscription_Line__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription_Upgrade_Item__c,OrderApi__Subscription__c,OrderApi__System_Message__c,OrderApi__Type__c,OrderApi__Assignment__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Payment_Method__r.External_Id__c,OrderApi__Receipt_Line__r.External_Id__c,OrderApi__Receipt__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c,OrderApi__Scheduled_Payment__r.External_Id__c,OrderApi__Subscription_Line__r.External_Id__c,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription_Upgrade_Item__r.External_Id__c,OrderApi__Subscription__r.External_Id__c
a164W000007nLhIQAU,,000002183,628,0014W000025FRkRQAW,0034W00002DpoccQAB,2019-11-11,"<a href=""/a164W000007nLhI"" target=""_blank"">Subscription Items Added - FON - State Chapter Membership</a>",,true,a154W00000926R6QAI,,,,a1I4W00000HFZkcUAH,a1J4W00000CgFpCUAV,,,a1R4W000004PyfOUAS,,a1S4W000004D1SEUA0,Subscription Items Added - FON - State Chapter Membership,Subscription Items Added,,96,8,,651,,,,1296,365,,,a1R4W000004PyfOUAS,,4
a164W000007nLhJQAU,,000002185,629,0014W000025FRkRQAW,0034W00002DpoccQAB,2019-11-11,"<a href=""/a164W000007nLhJ"" target=""_blank"">Subscription Items Added - FON-Professional Membership</a>",,false,a154W00000926R6QAI,,,,a1I4W00000HFZkcUAH,a1J4W00000CgFpCUAV,,,a1R4W000004PyfOUAS,,a1S4W000004D1SEUA0,Subscription Items Added - FON-Professional Membership,Subscription Items Added,,96,8,,651,,,,1296,365,,,a1R4W000004PyfOUAS,,4
a164W000007nLhKQAU,,000002186,630,0014W000025FRkKQAW,0034W00002DpodbQAB,2019-11-12,"<a href=""/a164W000007nLhK"" target=""_blank"">Subscription Items Added - FON-Professional Membership</a>",,true,a154W00000926R6QAI,,,,,,,,a1R4W000004PyfOUAS,,a1S4W000004D1TcUAK,Subscription Items Added - FON-Professional Membership,Subscription Items Added,,5,272,,651,,,,,,,,a1R4W000004PyfOUAS,,99
a164W000007nLhLQAU,,000002187,631,0014W000025FRkKQAW,0034W00002DpodbQAB,2019-11-12,"<a href=""/a164W000007nLhL"" target=""_blank"">Subscription Items Added - FON - State Chapter Membership</a>",,true,a154W00000926R6QAI,,,,,,,,a1R4W000004PyfOUAS,,a1S4W000004D1TcUAK,Subscription Items Added - FON - State Chapter Membership,Subscription Items Added,,5,272,,651,,,,,,,,a1R4W000004PyfOUAS,,99
a164W000007nLhMQAU,,000002188,632,0014W000025FRl7QAG,0034W00002DpofmQAB,2019-11-15,"<a href=""/a164W000007nLhM"" target=""_blank"">Subscription Created (Active)</a>",,false,a154W00000926R6QAI,,,,a1I4W00000HFZkoUAH,a1J4W00000CgFpLUAV,,,a1R4W000004PyfOUAS,,a1S4W000004D1RPUA0,Subscription Created (Active),Subscription Created (Active),,4,139,,651,,,,1435,410,,,a1R4W000004PyfOUAS,,6
a164W000007nLhNQAU,,000002189,633,0014W000025FRlVQAW,0034W00002DpoeBQAR,2019-11-15,"<a href=""/a164W000007nLhN"" target=""_blank"">Subscription Created (Active)</a>",,false,a154W00000926R6QAI,,,,a1I4W00000HFZktUAH,a1J4W00000CgFpOUAV,,,a1R4W000004PyfOUAS,,a1S4W000004D1RQUA0,Subscription Created (Active),Subscription Created (Active),,99,12,,651,,,,1440,413,,,a1R4W000004PyfOUAS,,7
a164W000007nLhOQAU,,000002190,634,0014W000025FRlVQAW,0034W00002DpoeBQAR,2019-11-15,"<a href=""/a164W000007nLhO"" target=""_blank"">Subscription Created (Expired)</a>",,false,a154W00000926R6QAI,,,,a1I4W00000HFZkuUAH,a1J4W00000CgFpPUAV,,,a1R4W000004PyfOUAS,,a1S4W000004D1SFUA0,Subscription Created (Expired),Subscription Created (Expired),,99,12,,651,,,,1441,414,,,a1R4W000004PyfOUAS,,8
a164W000007nLhPQAU,,000002191,635,0014W000025FRlVQAW,0034W00002DpoeBQAR,2019-11-15,"<a href=""/a164W000007nLhP"" target=""_blank"">Subscription Activated - FON Fischer</a>",,false,a154W00000926R6QAI,,,,a1I4W00000HFZkuUAH,a1J4W00000CgFpPUAV,,,a1R4W000004PyfOUAS,,a1S4W000004D1SFUA0,Subscription Activated - FON Fischer,Subscription Activated,,99,12,,651,,,,1441,414,,,a1R4W000004PyfOUAS,,8
a164W000007nLhQQAU,,000002192,636,0014W000025FRlVQAW,0034W00002DpoeBQAR,2019-11-15,"<a href=""/a164W000007nLhQ"" target=""_blank"">Subscription Items Added - FON-Professional Membership</a>",,false,a154W00000926R6QAI,,,,a1I4W00000HFZkuUAH,a1J4W00000CgFpPUAV,,,a1R4W000004PyfOUAS,,a1S4W000004D1SFUA0,Subscription Items Added - FON-Professional Membership,Subscription Items Added,,99,12,,651,,,,1441,414,,,a1R4W000004PyfOUAS,,8
a164W000007nLhRQAU,,000002193,637,0014W000025FRlVQAW,0034W00002DpoeBQAR,2019-11-15,"<a href=""/a164W000007nLhR"" target=""_blank"">Subscription Created (Active)</a>",,false,a154W00000926R6QAI,,,,a1I4W00000HFZkwUAH,a1J4W00000CgFpRUAV,,,a1R4W000004PyfOUAS,,a1S4W000004D1RRUA0,Subscription Created (Active),Subscription Created (Active),,99,12,,651,,,,1443,416,,,a1R4W000004PyfOUAS,,9
a164W000007nLhSQAU,,000002194,638,0014W000025FRlVQAW,0034W00002DpoeBQAR,2019-11-15,"<a href=""/a164W000007nLhS"" target=""_blank"">Subscription Items Added - FON-Professional Membership</a>",,false,a154W00000926R6QAI,,,,a1I4W00000HFZkwUAH,a1J4W00000CgFpRUAV,,,a1R4W000004PyfOUAS,,a1S4W000004D1RRUA0,Subscription Items Added - FON-Professional Membership,Subscription Items Added,,99,12,,651,,,,1443,416,,,a1R4W000004PyfOUAS,,9
a164W000007nLhTQAU,,000002195,639,0014W000025FRlVQAW,0034W00002DpoeBQAR,2019-11-15,"<a href=""/a164W000007nLhT"" target=""_blank"">Subscription Created (Active)</a>",,false,a154W00000926R6QAI,,,,a1I4W00000HFZl2UAH,a1J4W00000CgFpWUAV,,,a1R4W000004PyfOUAS,,a1S4W000004D1RSUA0,Subscription Created (Active),Subscription Created (Active),,99,12,,651,,,,1578,420,,,a1R4W000004PyfOUAS,,10
a164W000007nLhUQAU,,000002196,640,0014W000025FRlVQAW,0034W00002DpoeBQAR,2019-11-22,"<a href=""/a164W000007nLhU"" target=""_blank"">Subscription Created (Active)</a>",,false,a154W00000926R6QAI,,,,a1I4W00000HFZl7UAH,a1J4W00000CgFq7UAF,,,a1R4W000004PyfOUAS,,a1S4W000004D1RUUA0,Subscription Created (Active),Subscription Created (Active),,99,12,,651,,,,1583,541,,,a1R4W000004PyfOUAS,,16
a164W000007nLhVQAU,,000002197,641,0014W000025FRlVQAW,0034W00002DpoeBQAR,2019-11-22,"<a href=""/a164W000007nLhV"" target=""_blank"">Subscription Created (Active)</a>",,false,a154W00000926R6QAI,,,,a1I4W00000HFZl8UAH,a1J4W00000CgFq8UAF,,,a1R4W000004PyfOUAS,,a1S4W000004D1RTUA0,Subscription Created (Active),Subscription Created (Active),,99,12,,651,,,,1584,542,,,a1R4W000004PyfOUAS,,17
a164W000007nLmiQAE,a0j4W00000E3JseQAF,000001237,642,,0034W00002DpofPQAR,2018-04-22,"<a href=""/a164W000007nLmi"" target=""_blank"">Contact Assigned - Cordelia Clarke (Default Attendee)</a>",,false,,,,,a1I4W00000HFZx2UAH,a1J4W00000CgFz3UAF,,,,,,Contact Assigned - Cordelia Clarke (Default Attendee),Contact Assigned,21,,105,,,,,,1495,83,,,,,
a164W000007nLmjQAE,a0j4W00000E3JsfQAF,000001238,643,,0034W00002DpofPQAR,2018-04-22,"<a href=""/a164W000007nLmj"" target=""_blank"">Contact Assigned - Cordelia Clarke (Default Attendee)</a>",,false,,,,,a1I4W00000HFZx3UAH,a1J4W00000CgFz3UAF,,,,,,Contact Assigned - Cordelia Clarke (Default Attendee),Contact Assigned,42,,105,,,,,,1496,83,,,,,
a164W000007nLmkQAE,a0j4W00000E3JsgQAF,000001239,644,,0034W00002DpofPQAR,2018-04-22,"<a href=""/a164W000007nLmk"" target=""_blank"">Contact Assigned - Cordelia Clarke (Default Attendee)</a>",,false,a154W00000926RzQAI,,,,a1I4W00000HFZx4UAH,a1J4W00000CgFz3UAF,,,,,,Contact Assigned - Cordelia Clarke (Default Attendee),Contact Assigned,43,,105,,560,,,,1497,83,,,,,
a164W000007nLmlQAE,a0j4W00000E3JshQAF,000001240,645,,0034W00002DpofPQAR,2018-04-22,"<a href=""/a164W000007nLml"" target=""_blank"">Contact Assigned - Cordelia Clarke (Default Attendee)</a>",,false,a154W00000926S6QAI,,,,a1I4W00000HFZx5UAH,a1J4W00000CgFz3UAF,,,,,,Contact Assigned - Cordelia Clarke (Default Attendee),Contact Assigned,44,,105,,600,,,,1498,83,,,,,
a164W000007nLmmQAE,a0j4W00000E3JsiQAF,000001241,646,,0034W00002DpofPQAR,2018-04-22,"<a href=""/a164W000007nLmm"" target=""_blank"">Contact Assigned - Cordelia Clarke (Default Attendee)</a>",,false,a154W00000926S7QAI,,,,a1I4W00000HFZx6UAH,a1J4W00000CgFz3UAF,,,,,,Contact Assigned - Cordelia Clarke (Default Attendee),Contact Assigned,45,,105,,602,,,,1499,83,,,,,
a164W000007nLmnQAE,a0j4W00000E3JsjQAF,000001242,647,,0034W00002DpofPQAR,2018-04-22,"<a href=""/a164W000007nLmn"" target=""_blank"">Contact Assigned - Cordelia Clarke (Default Attendee)</a>",,false,a154W00000926S3QAI,,,,a1I4W00000HFZx7UAH,a1J4W00000CgFz3UAF,,,,,,Contact Assigned - Cordelia Clarke (Default Attendee),Contact Assigned,46,,105,,603,,,,1500,83,,,,,
a164W000007nLmoQAE,a0j4W00000E3JskQAF,000001243,648,,0034W00002DpofPQAR,2018-04-22,"<a href=""/a164W000007nLmo"" target=""_blank"">Contact Assigned - Cordelia Clarke (Default Attendee)</a>",,false,a154W00000926SDQAY,,,,a1I4W00000HFZx8UAH,a1J4W00000CgFz3UAF,,,,,,Contact Assigned - Cordelia Clarke (Default Attendee),Contact Assigned,47,,105,,639,,,,1501,83,,,,,
a164W000007nLmpQAE,a0j4W00000E3JslQAF,000001244,649,,0034W00002DpofQQAR,2018-04-22,"<a href=""/a164W000007nLmp"" target=""_blank"">Contact Assigned - Marguerite Potter (Default Attendee)</a>",,false,a154W00000926SNQAY,,,,a1I4W00000HFZx9UAH,a1J4W00000CgFz4UAF,,,,,,Contact Assigned - Marguerite Potter (Default Attendee),Contact Assigned,48,,172,,418,,,,1502,84,,,,,
a164W000007nLmqQAE,a0j4W00000E3JsmQAF,000001245,650,,0034W00002DpofQQAR,2018-04-22,"<a href=""/a164W000007nLmq"" target=""_blank"">Contact Assigned - Marguerite Potter (Default Attendee)</a>",,false,,,,,a1I4W00000HFZxAUAX,a1J4W00000CgFz4UAF,,,,,,Contact Assigned - Marguerite Potter (Default Attendee),Contact Assigned,49,,172,,,,,,1503,84,,,,,
a164W000007nLmrQAE,a0j4W00000E3JsnQAF,000001246,651,,0034W00002DpofQQAR,2018-04-22,"<a href=""/a164W000007nLmr"" target=""_blank"">Contact Assigned - Marguerite Potter (Default Attendee)</a>",,false,,,,,a1I4W00000HFZxBUAX,a1J4W00000CgFz4UAF,,,,,,Contact Assigned - Marguerite Potter (Default Attendee),Contact Assigned,50,,172,,,,,,1504,84,,,,,
a164W000007nLmsQAE,a0j4W00000E3JsoQAF,000001247,652,,0034W00002DpofQQAR,2018-04-22,"<a href=""/a164W000007nLms"" target=""_blank"">Contact Assigned - Marguerite Potter (Default Attendee)</a>",,false,,,,,a1I4W00000HFZxCUAX,a1J4W00000CgFz4UAF,,,,,,Contact Assigned - Marguerite Potter (Default Attendee),Contact Assigned,51,,172,,,,,,1505,84,,,,,
a164W000007nLmtQAE,a0j4W00000E3JspQAF,000001248,653,,0034W00002DpofQQAR,2018-04-22,"<a href=""/a164W000007nLmt"" target=""_blank"">Contact Assigned - Marguerite Potter (Default Attendee)</a>",,false,,,,,a1I4W00000HFZxDUAX,a1J4W00000CgFz4UAF,,,,,,Contact Assigned - Marguerite Potter (Default Attendee),Contact Assigned,52,,172,,,,,,1506,84,,,,,
a164W000007nLmuQAE,a0j4W00000E3JsqQAF,000001249,654,,0034W00002DpofQQAR,2018-04-22,"<a href=""/a164W000007nLmu"" target=""_blank"">Contact Assigned - Marguerite Potter (Default Attendee)</a>",,false,a154W00000926S1QAI,,,,a1I4W00000HFZxEUAX,a1J4W00000CgFz4UAF,,,,,,Contact Assigned - Marguerite Potter (Default Attendee),Contact Assigned,53,,172,,597,,,,1507,84,,,,,
a164W000007nLmvQAE,a0j4W00000E3JsrQAF,000001250,655,,0034W00002DpofQQAR,2018-04-22,"<a href=""/a164W000007nLmv"" target=""_blank"">Contact Assigned - Marguerite Potter (Default Attendee)</a>",,false,a154W00000926S8QAI,,,,a1I4W00000HFZxFUAX,a1J4W00000CgFz4UAF,,,,,,Contact Assigned - Marguerite Potter (Default Attendee),Contact Assigned,54,,172,,599,,,,1508,84,,,,,
a164W000007nLmwQAE,a0j4W00000E3JssQAF,000001251,656,,0034W00002DpofQQAR,2018-04-22,"<a href=""/a164W000007nLmw"" target=""_blank"">Contact Assigned - Marguerite Potter (Default Attendee)</a>",,false,a154W00000926S6QAI,,,,a1I4W00000HFZxGUAX,a1J4W00000CgFz4UAF,,,,,,Contact Assigned - Marguerite Potter (Default Attendee),Contact Assigned,55,,172,,600,,,,1509,84,,,,,
a164W000007nLmxQAE,a0j4W00000E3JstQAF,000001252,657,,0034W00002DpofQQAR,2018-04-22,"<a href=""/a164W000007nLmx"" target=""_blank"">Contact Assigned - Marguerite Potter (Default Attendee)</a>",,false,a154W00000926S7QAI,,,,a1I4W00000HFZxHUAX,a1J4W00000CgFz4UAF,,,,,,Contact Assigned - Marguerite Potter (Default Attendee),Contact Assigned,56,,172,,602,,,,1510,84,,,,,
a164W000007nLmyQAE,a0j4W00000E3JsuQAF,000001253,658,,0034W00002DpofQQAR,2018-04-22,"<a href=""/a164W000007nLmy"" target=""_blank"">Contact Assigned - Marguerite Potter (Default Attendee)</a>",,false,a154W00000926SCQAY,,,,a1I4W00000HFZxIUAX,a1J4W00000CgFz4UAF,,,,,,Contact Assigned - Marguerite Potter (Default Attendee),Contact Assigned,57,,172,,640,,,,1638,84,,,,,
a164W000007nLmzQAE,a0j4W00000E3JsvQAF,000001254,659,,0034W00002DpofRQAR,2018-04-22,"<a href=""/a164W000007nLmz"" target=""_blank"">Contact Assigned - Alberta Flores (Default Attendee)</a>",,false,,,,,a1I4W00000HFZxJUAX,a1J4W00000CgFz5UAF,,,,,,Contact Assigned - Alberta Flores (Default Attendee),Contact Assigned,58,,173,,,,,,1639,85,,,,,
a164W000007nLn0QAE,a0j4W00000E3JswQAF,000001255,660,,0034W00002DpofRQAR,2018-04-22,"<a href=""/a164W000007nLn0"" target=""_blank"">Contact Assigned - Alberta Flores (Default Attendee)</a>",,false,,,,,a1I4W00000HFZxKUAX,a1J4W00000CgFz5UAF,,,,,,Contact Assigned - Alberta Flores (Default Attendee),Contact Assigned,59,,173,,,,,,1640,85,,,,,
a164W000007nLn1QAE,a0j4W00000E3JsxQAF,000001256,661,,0034W00002DpofRQAR,2018-04-22,"<a href=""/a164W000007nLn1"" target=""_blank"">Contact Assigned - Alberta Flores (Default Attendee)</a>",,false,,,,,a1I4W00000HFZxLUAX,a1J4W00000CgFz5UAF,,,,,,Contact Assigned - Alberta Flores (Default Attendee),Contact Assigned,60,,173,,,,,,1641,85,,,,,
a164W000007nLn2QAE,a0j4W00000E3JsyQAF,000001257,662,,0034W00002DpofRQAR,2018-04-22,"<a href=""/a164W000007nLn2"" target=""_blank"">Contact Assigned - Alberta Flores (Default Attendee)</a>",,false,a154W00000926S6QAI,,,,a1I4W00000HFZxMUAX,a1J4W00000CgFz5UAF,,,,,,Contact Assigned - Alberta Flores (Default Attendee),Contact Assigned,61,,173,,600,,,,1642,85,,,,,
a164W000007nLn3QAE,a0j4W00000E3JszQAF,000001258,663,,0034W00002DpofRQAR,2018-04-22,"<a href=""/a164W000007nLn3"" target=""_blank"">Contact Assigned - Alberta Flores (Default Attendee)</a>",,false,a154W00000926S3QAI,,,,a1I4W00000HFZxNUAX,a1J4W00000CgFz5UAF,,,,,,Contact Assigned - Alberta Flores (Default Attendee),Contact Assigned,81,,173,,603,,,,1643,85,,,,,
a164W000007nLn4QAE,a0j4W00000E3Jt0QAF,000001259,664,,0034W00002DpofSQAR,2018-04-22,"<a href=""/a164W000007nLn4"" target=""_blank"">Contact Assigned - Mike Campbell (Default Attendee)</a>",,false,a154W00000926SGQAY,,,,a1I4W00000HFZxOUAX,a1J4W00000CgFz6UAF,,,,,,Contact Assigned - Mike Campbell (Default Attendee),Contact Assigned,82,,174,,417,,,,1644,86,,,,,
a164W000007nLsfQAE,,000001615,665,,,2018-07-10,"<a href=""/a164W000007nLsf"" target=""_blank"">Subscription Created (null)</a>",,true,a154W00000926RkQAI,,,,,,,,a1R4W000004PyfNUAS,,,Subscription Created (null),Subscription Created (null),,,,,649,,,,,,,,a1R4W000004PyfNUAS,,
a164W000007nLsgQAE,a0j4W00000E3JyVQAV,000001616,666,,,2018-07-10,"<a href=""/a164W000007nLsg"" target=""_blank""> </a>",,true,a154W00000926RkQAI,,,,,,,,,,,,Contact Unassigned,145,,,,649,,,,,,,,,,
a164W000007nLshQAE,,000001617,667,0014W000025FRkKQAW,0034W00002DpodbQAB,2018-07-12,"<a href=""/a164W000007nLsh"" target=""_blank"">Subscription Created (Active)</a>",,true,a154W00000926RDQAY,,,,,,,,a1R4W000004PyfOUAS,,,Subscription Created (Active),Subscription Created (Active),,5,272,,609,,,,,,,,a1R4W000004PyfOUAS,,
a164W000007nLsiQAE,,000001618,668,0014W000025FRmIQAW,0034W00002DpofTQAR,2018-07-13,"<a href=""/a164W000007nLsi"" target=""_blank"">Subscription Plan Changed - Genevieve Ball</a>",,false,a154W00000926R6QAI,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SHUA0,Subscription Plan Changed - Genevieve Ball,Subscription Plan Changed,,25,175,,651,,,,,,,,a1R4W000004PyfSUAS,,52
a164W000007nLsjQAE,,000001619,669,0014W000025FRmIQAW,0034W00002DpofQQAR,2018-07-13,"<a href=""/a164W000007nLsj"" target=""_blank"">Subscription Plan Changed - Marguerite Potter</a>",,false,a154W00000926QuQAI,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SIUA0,Subscription Plan Changed - Marguerite Potter,Subscription Plan Changed,,25,172,,650,,,,,,,,a1R4W000004PyfSUAS,,53
a164W000007nLskQAE,,000001620,670,0014W000025FRkKQAW,0034W00002Dpof0QAB,2018-07-13,"<a href=""/a164W000007nLsk"" target=""_blank"">Subscription Plan Changed - Justin Pratt</a>",,false,a154W00000926R6QAI,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SJUA0,Subscription Plan Changed - Justin Pratt,Subscription Plan Changed,,5,75,,651,,,,,,,,a1R4W000004PyfSUAS,,54
a164W000007nLslQAE,,000001621,671,0014W000025FRlzQAG,0034W00002DpofhQAB,2018-07-13,"<a href=""/a164W000007nLsl"" target=""_blank"">Subscription Plan Changed - Shawn Schultz</a>",,false,a154W00000926QuQAI,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SKUA0,Subscription Plan Changed - Shawn Schultz,Subscription Plan Changed,,3,133,,650,,,,,,,,a1R4W000004PyfSUAS,,55
a164W000007nLsmQAE,,000001622,672,0014W000025FRkKQAW,0034W00002Dpof6QAB,2018-07-13,"<a href=""/a164W000007nLsm"" target=""_blank"">Subscription Plan Changed - Myrtie Payne</a>",,false,a154W00000926QuQAI,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SLUA0,Subscription Plan Changed - Myrtie Payne,Subscription Plan Changed,,5,149,,650,,,,,,,,a1R4W000004PyfSUAS,,56
a164W000007nLsnQAE,,000001623,673,0014W000025FRkKQAW,0034W00002DpocTQAR,2018-07-13,"<a href=""/a164W000007nLsn"" target=""_blank"">Subscription Plan Changed - Leila Simon</a>",,false,a154W00000926QuQAI,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SMUA0,Subscription Plan Changed - Leila Simon,Subscription Plan Changed,,5,150,,650,,,,,,,,a1R4W000004PyfSUAS,,57
a164W000007nLsoQAE,,000001624,674,0014W000025FRkKQAW,0034W00002Dpof3QAB,2018-07-13,"<a href=""/a164W000007nLso"" target=""_blank"">Subscription Plan Changed - Francis Riley</a>",,false,a154W00000926R6QAI,,,,,,,,a1R4W000004PyfSUAS,,,Subscription Plan Changed - Francis Riley,Subscription Plan Changed,,5,146,,651,,,,,,,,a1R4W000004PyfSUAS,,
a164W000007nLspQAE,,000001625,675,0014W000025FRmIQAW,0034W00002DpofTQAR,2018-07-13,"<a href=""/a164W000007nLsp"" target=""_blank"">Subscription Activated - Genevieve Ball</a>",,false,a154W00000926R6QAI,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SHUA0,Subscription Activated - Genevieve Ball,Subscription Activated,,25,175,,651,,,,,,,,a1R4W000004PyfSUAS,,52
a164W000007nLsqQAE,,000001626,676,0014W000025FRmIQAW,0034W00002DpofQQAR,2018-07-13,"<a href=""/a164W000007nLsq"" target=""_blank"">Subscription Activated - Marguerite Potter</a>",,false,a154W00000926QuQAI,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SIUA0,Subscription Activated - Marguerite Potter,Subscription Activated,,25,172,,650,,,,,,,,a1R4W000004PyfSUAS,,53
a164W000007nLsrQAE,,000001627,677,0014W000025FRkKQAW,0034W00002Dpof0QAB,2018-07-13,"<a href=""/a164W000007nLsr"" target=""_blank"">Subscription Activated - Justin Pratt</a>",,false,a154W00000926R6QAI,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SJUA0,Subscription Activated - Justin Pratt,Subscription Activated,,5,75,,651,,,,,,,,a1R4W000004PyfSUAS,,54
a164W000007nLssQAE,,000001628,678,0014W000025FRlzQAG,0034W00002DpofhQAB,2018-07-13,"<a href=""/a164W000007nLss"" target=""_blank"">Subscription Activated - Shawn Schultz</a>",,false,a154W00000926QuQAI,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SKUA0,Subscription Activated - Shawn Schultz,Subscription Activated,,3,133,,650,,,,,,,,a1R4W000004PyfSUAS,,55
a164W000007nLstQAE,,000001629,679,0014W000025FRkKQAW,0034W00002Dpof6QAB,2018-07-13,"<a href=""/a164W000007nLst"" target=""_blank"">Subscription Activated - Myrtie Payne</a>",,false,a154W00000926QuQAI,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SLUA0,Subscription Activated - Myrtie Payne,Subscription Activated,,5,149,,650,,,,,,,,a1R4W000004PyfSUAS,,56
a164W000007nLsuQAE,,000001630,680,0014W000025FRkKQAW,0034W00002DpocTQAR,2018-07-13,"<a href=""/a164W000007nLsu"" target=""_blank"">Subscription Activated - Leila Simon</a>",,false,a154W00000926QuQAI,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SMUA0,Subscription Activated - Leila Simon,Subscription Activated,,5,150,,650,,,,,,,,a1R4W000004PyfSUAS,,57
a164W000007nLsvQAE,,000001631,681,0014W000025FRkKQAW,0034W00002Dpof3QAB,2018-07-13,"<a href=""/a164W000007nLsv"" target=""_blank"">Subscription Activated - Francis Riley</a>",,false,a154W00000926R6QAI,,,,,,,,a1R4W000004PyfSUAS,,,Subscription Activated - Francis Riley,Subscription Activated,,5,146,,651,,,,,,,,a1R4W000004PyfSUAS,,
a164W000007nLswQAE,,000001632,682,0014W000025FRl7QAG,0034W00002DpoddQAB,2018-07-13,"<a href=""/a164W000007nLsw"" target=""_blank"">Subscription Plan Changed - Verna Rice</a>",,false,a154W00000926RDQAY,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SPUA0,Subscription Plan Changed - Verna Rice,Subscription Plan Changed,,4,136,,609,,,,,,,,a1R4W000004PyfSUAS,,60
a164W000007nLsxQAE,,000001633,683,0014W000025FRl8QAG,0034W00002DpodfQAB,2018-07-13,"<a href=""/a164W000007nLsx"" target=""_blank"">Subscription Plan Changed - Etta Brown</a>",,false,a154W00000926RDQAY,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1STUA0,Subscription Plan Changed - Etta Brown,Subscription Plan Changed,,20,98,,609,,,,,,,,a1R4W000004PyfSUAS,,64
a164W000007nLsyQAE,,000001634,684,0014W000025FRkOQAW,0034W00002Dpog7QAB,2018-07-13,"<a href=""/a164W000007nLsy"" target=""_blank"">Subscription Plan Changed - Evan Ward</a>",,false,a154W00000926RDQAY,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SWUA0,Subscription Plan Changed - Evan Ward,Subscription Plan Changed,,10,243,,609,,,,,,,,a1R4W000004PyfSUAS,,116
a164W000007nLszQAE,,000001635,685,0014W000025FRlLQAW,0034W00002Dpog2QAB,2018-07-13,"<a href=""/a164W000007nLsz"" target=""_blank"">Subscription Plan Changed - Nicholas Morgan</a>",,false,a154W00000926RDQAY,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SZUA0,Subscription Plan Changed - Nicholas Morgan,Subscription Plan Changed,,9,214,,609,,,,,,,,a1R4W000004PyfSUAS,,119
a164W000007nLt0QAE,,000001636,686,0014W000025FRm5QAG,0034W00002DpogUQAR,2018-07-13,"<a href=""/a164W000007nLt0"" target=""_blank"">Subscription Plan Changed - Lucinda Neal</a>",,false,a154W00000926RDQAY,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1SbUAK,Subscription Plan Changed - Lucinda Neal,Subscription Plan Changed,,15,253,,609,,,,,,,,a1R4W000004PyfSUAS,,121
a164W000007nLt1QAE,,000001637,687,0014W000025FRkKQAW,0034W00002Dpof1QAB,2018-07-13,"<a href=""/a164W000007nLt1"" target=""_blank"">Subscription Plan Changed - Ryan Holland</a>",,false,a154W00000926RDQAY,,,,,,,,a1R4W000004PyfSUAS,,a1S4W000004D1ScUAK,Subscription Plan Changed - Ryan Holland,Subscription Plan Changed,,5,144,,609,,,,,,,,a1R4W000004PyfSUAS,,122
a164W000007nLt2QAE,,000001638,688,0014W000025FRkKQAW,0034W00002DpodbQAB,2018-07-13,"<a href=""/a164W000007nLt2"" target=""_blank"">Subscription Created (Active)</a>",,false,a154W00000926R6QAI,,,,,,,,a1R4W000004PyfOUAS,,a1S4W000004D1TcUAK,Subscription Created (Active),Subscription Created (Active),,5,272,,651,,,,,,,,a1R4W000004PyfOUAS,,99
a164W000007nLhWQAU,a0j4W00000E3JqYQAV,000002198,689,,0034W00002DpodbQAB,2019-11-27,"<a href=""/a164W000007nLhW"" target=""_blank"">Contact Assigned - Bob Kelley (Member)</a>",,false,a154W00000926RGQAY,,,,a1I4W00000HFZl9UAH,a1J4W00000CgFqAUAV,,,,,,Contact Assigned - Bob Kelley (Member),Contact Assigned,287,,272,,43,,,,1585,544,,,,,
