Id,Name,External_Id__c,OrderApi__EPayment__c,OrderApi__Activation_Date__c,OrderApi__Activity_Type__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__List_Price__c,OrderApi__Payment_Method__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Status__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__EPayment_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,OrderApi__Sales_Order__c,OrderApi__EPayment__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.External_Id__c,OrderApi__EPayment_Line__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c
a0y4W00000VRkzYQAT,0000000140,295,a0z4W00000iXrF5QAK,2018-08-01,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGNQA4,a154W00000926QvQAI,2500,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,a1C4W00000845KMUAY,1,2500,Success,a1R4W000004PyfNUAS,,2500,false,0,2500,,0034W00002DpodbQAB,,,,,,197,FON-International Association,a104W00000G3d1EQAR,,159,648,473,a1R4W000004PyfNUAS,,,272,,,
a0y4W00000VRkzZQAT,0000000141,296,a0z4W00000iXrF6QAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,true,false,a134W000009DZGNQA4,a154W00000926QvQAI,2500,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,,1,0,Success,a1R4W000004PyfNUAS,,0,false,0,0,,0034W00002DpodbQAB,,,,,,198,FON-International Association,a104W00000G3d1EQAR,,159,648,,a1R4W000004PyfNUAS,,,272,,,
a0y4W00000VRkzaQAD,0000000142,297,a0z4W00000iXrF6QAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,60,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,a1C4W00000845KmUAI,1,600,Success,a1R4W000004PyfNUAS,,600,false,0,600,a0y4W00000VRkzZQAT,0034W00002DpodbQAB,,,,,,198,FON-International Association,a104W00000G3d1EQAR,,155,700,545,a1R4W000004PyfNUAS,,296,272,,,
a0y4W00000VRkzbQAD,0000000143,298,a0z4W00000iXrF7QAK,2018-08-01,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGNQA4,a154W00000926QvQAI,2500,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,a1C4W00000845KMUAY,1,2500,Success,a1R4W000004PyfNUAS,,2500,false,0,2500,,0034W00002DpodfQAB,,,,,,199,FON-International Association,a104W00000G3d1EQAR,,159,648,473,a1R4W000004PyfNUAS,,,98,,,
a0y4W00000VRkzcQAD,0000000144,299,a0z4W00000iXrF7QAK,2018-08-01,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,60,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,a1C4W00000845KmUAI,1,600,Success,a1R4W000004PyfNUAS,,600,false,0,600,a0y4W00000VRkzbQAD,0034W00002DpodfQAB,,,,,,199,FON-International Association,a104W00000G3d1EQAR,,155,700,545,a1R4W000004PyfNUAS,,298,98,,,
a0y4W00000VRkzdQAD,0000000145,300,a0z4W00000iXrF8QAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,true,false,a134W000009DZGNQA4,a154W00000926QvQAI,2500,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,,1,0,Success,a1R4W000004PyfNUAS,a1S4W000004D1TdUAK,0,false,0,0,,0034W00002DpodfQAB,,,,,,200,FON-International Association,a104W00000G3d1EQAR,,159,648,,a1R4W000004PyfNUAS,100,,98,,,
a0y4W00000VRkzeQAD,0000000146,301,a0z4W00000iXrF8QAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,true,false,a134W000009DZGIQA4,a154W00000926R0QAI,60,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,a1C4W00000845KmUAI,1,600,Success,a1R4W000004PyfNUAS,,600,false,0,600,a0y4W00000VRkzdQAD,0034W00002DpodfQAB,,,,,,200,FON-International Association,a104W00000G3d1EQAR,,155,700,545,a1R4W000004PyfNUAS,,300,98,,,
a0y4W00000VRkzfQAD,0000000147,302,a0z4W00000iXrF9QAK,2018-08-09,Authorization,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGNQA4,a154W00000926RkQAI,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,a1C4W00000845LAUAY,1,5000,In-Progress  Pending,a1R4W000004PyfNUAS,,5000,false,0,5000,,0034W00002DpodfQAB,,,,,,201,FON-International Association,a104W00000G3d1EQAR,,159,649,474,a1R4W000004PyfNUAS,,,98,,,
a0y4W00000VRkzgQAD,0000000148,303,a0z4W00000iXrFAQA0,,Capture,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGNQA4,a154W00000926RkQAI,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,a1C4W00000845LAUAY,1,5000,In-Progress  Pending,,,5000,false,0,5000,,0034W00002DpodfQAB,,,,,,202,FON-International Association,a104W00000G3d1EQAR,,159,649,474,,,,98,,,
a0y4W00000VRkznQAD,0000000149,304,a0z4W00000iXrFGQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGVQA4,a154W00000926RYQAY,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,a1C4W00000845LCUAY,1,100,Success,,,100,false,0,100,,0034W00002DpodbQAB,,,,,,203,FON-International Association,a104W00000G3d1EQAR,,127,415,179,,,,272,,,
a0y4W00000VRkzhQAD,0000000150,305,a0z4W00000iXrFBQA0,,Purchase,true,a0o4W00000M5SknQAF,,,a124W00000MTdjtQAD,false,false,,,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),true,,1,150,Success,,,150,false,0,150,,0034W00002DpodTQAR,,,,,,174,FON-International Association,,459,,,,,,,276,,,
a0y4W00000VRkziQAD,0000000151,306,a0z4W00000iXrFCQA0,,Purchase,true,a0o4W00000M5SknQAF,,,,false,false,,,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),true,,1,30,Success,,,30,false,0,30,,0034W00002DpodbQAB,,,,,,175,FON-International Association,,,,,,,,,272,,,
a0y4W00000VRkzjQAD,0000000152,307,a0z4W00000iXrFCQA0,,Purchase,true,a0o4W00000M5SknQAF,,,,false,false,,,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),true,,1,1,Success,,,1,false,0,1,,0034W00002DpodbQAB,,,,,,175,FON-International Association,,,,,,,,,272,,,
a0y4W00000VRkzkQAD,0000000153,308,a0z4W00000iXrFDQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGJQA4,a154W00000926RBQAY,995,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,a1C4W00000845KTUAY,1,995,Success,,,995,false,0,995,,0034W00002DpodbQAB,,,,,,176,FON-International Association,a104W00000G3d1EQAR,,164,697,542,,,,272,,,
a0y4W00000VRkzlQAD,0000000154,309,a0z4W00000iXrFEQA0,,Purchase,true,a0o4W00000M5SknQAF,,,a124W00000MTdjuQAD,false,false,,,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,,1,50,Success,,,50,false,0,50,,,,,,,,177,FON-International Association,,460,,,,,,,,,,
a0y4W00000VRkzmQAD,0000000155,310,a0z4W00000iXrFFQA0,2018-08-14,Purchase,true,a0o4W00000M5SknQAF,2019-08-13,a104W00000G3d1EQAR,,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,150,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,a1C4W00000845KoUAI,1,150,Success,a1R4W000004PyfOUAS,,150,false,0,150,,,,,,,,178,FON-International Association,a104W00000G3d1EQAR,,155,650,475,a1R4W000004PyfOUAS,,,,,,
a0y4W00000VRkzoQAD,0000000156,311,a0z4W00000iXrFHQA0,2018-09-30,Authorization,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGNQA4,a154W00000926RkQAI,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,a1C4W00000845LAUAY,1,5000,In-Progress  Pending,a1R4W000004PyfNUAS,,5000,false,0,5000,,0034W00002DpogpQAB,,,,,,179,FON-International Association,a104W00000G3d1EQAR,,159,649,474,a1R4W000004PyfNUAS,,,283,,,
a0y4W00000VRkzpQAD,0000000157,312,a0z4W00000iXrFIQA0,2018-10-01,Purchase,true,a0o4W00000M5SknQAF,2019-09-30,a104W00000G3d1EQAR,,false,false,a134W000009DZGoQAO,a154W00000926SdQAI,50,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),true,a1C4W00000845LDUAY,1,4.17,Success,a1R4W000004PyfTUAS,,4.17,false,0,4.17,,0034W00002DpogaQAB,,,,,,180,FON-International Association,a104W00000G3d1EQAR,,156,652,477,a1R4W000004PyfTUAS,,,259,,,
a0y4W00000VRkzqQAD,0000000158,313,a0z4W00000iXrFJQA0,,Scheduled/Pending Payment,true,a0o4W00000M5SknQAF,,,,false,false,,,0,,true,,1,10,In-Progress  Pending,,,10,false,0,10,,0034W00002DpodbQAB,,,,,,181,FON-International Association,,,,,,,,,272,,,
a0y4W00000VRkzrQAD,0000000159,314,a0z4W00000iXrFJQA0,,Scheduled/Pending Payment,true,a0o4W00000M5SknQAF,,,,false,false,,,0,,true,,1,55,In-Progress  Pending,,,55,false,0,55,,0034W00002DpodbQAB,,,,,,181,FON-International Association,,,,,,,,,272,,,
a0y4W00000VRkzsQAD,0000000160,315,a0z4W00000iXrFKQA0,,Credit,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGNQA4,a154W00000926RkQAI,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),true,a1C4W00000845LAUAY,1,1000,Success,,,1000,false,0,1000,,0034W00002DpodfQAB,,,,,,182,FON-International Association,a104W00000G3d1EQAR,,159,649,474,,,,98,,,
a0y4W00000VRkztQAD,0000000161,316,a0z4W00000iXrFLQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGEQA4,a154W00000926RbQAI,3,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,a1C4W00000845KtUAI,1,3,Success,,,3,false,0,3,,0034W00002DpogrQAB,,,,,,183,FON-International Association,a104W00000G3d1EQAR,,152,567,427,,,,186,,,
a0y4W00000VRkzuQAD,0000000162,317,a0z4W00000iXrFLQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGPQA4,a154W00000926SeQAI,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),true,,1,25,Success,,,25,false,0,25,,0034W00002DpogrQAB,,,,,,183,FON-International Association,a104W00000G3d1EQAR,,154,,,,,,186,,,
a0y4W00000VRkzvQAD,0000000163,318,a0z4W00000iXrFMQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGEQA4,a154W00000926RbQAI,3,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,a1C4W00000845KtUAI,1,3,Success,,,3,false,0,3,,0034W00002DpogrQAB,,,,,,184,FON-International Association,a104W00000G3d1EQAR,,152,567,427,,,,186,,,
a0y4W00000VRkzwQAD,0000000164,319,a0z4W00000iXrFMQA0,,Purchase,true,a0o4W00000M5SkoQAF,,a104W00000G3d2JQAR,,false,false,a134W000009DZGpQAO,a154W00000926SfQAI,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),true,,1,25,Success,,,25,false,0,25,,0034W00002DpogrQAB,,,,,,184,FON-Foundation,a104W00000G3d2JQAR,,120,40,,,,,186,,,
a0y4W00000VRkzxQAD,0000000165,320,a0z4W00000iXrFNQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGEQA4,a154W00000926RXQAY,5,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,a1C4W00000845KvUAI,1,5,Success,,,5,false,0,5,,0034W00002DpogtQAB,,,,,,185,FON-International Association,a104W00000G3d1EQAR,,152,566,426,,,,188,,,
a0y4W00000VRkzyQAD,0000000166,321,a0z4W00000iXrFOQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGEQA4,a154W00000926RnQAI,10,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,a1C4W00000845LEUAY,1,10,Success,,,10,false,0,10,,0034W00002DpogvQAB,,,,,,186,FON-International Association,a104W00000G3d1EQAR,,152,608,469,,,,191,,,
a0y4W00000VRkzzQAD,0000000167,322,a0z4W00000iXrFPQA0,,Credit,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGEQA4,a154W00000926RnQAI,10,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),true,a1C4W00000845LEUAY,1,2,Success,,,2,false,0,2,,0034W00002DpogvQAB,,,,,,187,FON-International Association,a104W00000G3d1HQAR,,152,608,469,,,,191,,,
a0y4W00000VRl00QAD,0000000168,323,a0z4W00000iXrFQQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d2LQAR,,false,false,a134W000009DZGEQA4,a154W00000926RnQAI,10,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2025),false,a1C4W00000845LEUAY,1,10,Success,,,10,false,0,10,,0034W00002DpodYQAR,,,,,,188,FON-International Association,a104W00000G3d2LQAR,,152,608,469,,,,189,,,
a0y4W00000VRl01QAD,0000000169,324,a0z4W00000iXrFRQA0,,Scheduled/Pending Payment,true,a0o4W00000M5SknQAF,,,a124W00000MTdkRQAT,false,false,,,0,,true,,1,10,In-Progress  Pending,,,10,false,0,10,,0034W00002DpodYQAR,,,,,,189,FON-International Association,,27,,,,,,,189,,,
a0y4W00000VRl02QAD,0000000170,325,a0z4W00000iXrFRQA0,,Scheduled/Pending Payment,true,a0o4W00000M5SknQAF,,,a124W00000MTdkSQAT,false,false,,,0,,true,,1,3,In-Progress  Pending,,,3,false,0,3,,0034W00002DpodYQAR,,,,,,189,FON-International Association,,28,,,,,,,189,,,
a0y4W00000VRl03QAD,0000000171,326,a0z4W00000iXrFSQA0,,Scheduled/Pending Payment,true,a0o4W00000M5SknQAF,,,a124W00000MTdkRQAT,false,false,,,0,,true,,1,4,In-Progress  Pending,,,4,false,0,4,,0034W00002DpodYQAR,,,,,,190,FON-International Association,,27,,,,,,,189,,,
a0y4W00000VRl04QAD,0000000172,327,a0z4W00000iXrFTQA0,,Scheduled/Pending Payment,true,a0o4W00000M5SknQAF,,,a124W00000MTdkRQAT,false,false,,,0,,true,,1,10,In-Progress  Pending,,,10,false,0,10,,0034W00002DpodYQAR,,,,,,191,FON-International Association,,27,,,,,,,189,,,
a0y4W00000VRl05QAD,0000000173,328,a0z4W00000iXrFUQA0,2018-10-30,Purchase,true,a0o4W00000M5SknQAF,2019-10-29,a104W00000G3d1EQAR,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,300,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),true,a1C4W00000845KNUAY,1,25,Success,a1R4W000004PyfTUAS,,25,false,0,25,,0034W00002DpogxQAB,,,,,,192,FON-International Association,a104W00000G3d1EQAR,,155,651,476,a1R4W000004PyfTUAS,,,193,,,
a0y4W00000VRl06QAD,0000000174,329,a0z4W00000iXrFVQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1hQAB,,false,false,a134W000009DZGVQA4,a154W00000926SRQAY,200,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,a1C4W00000845LFUAY,1,200,Success,,,200,false,0,200,,,,,,,,193,FON-International Association,a104W00000G3d1hQAB,,127,416,180,,,,,,,
a0y4W00000VRl07QAD,0000000175,330,a0z4W00000iXrFWQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGQQA4,a154W00000926RAQAY,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,a1C4W00000845KUUAY,1,100,Success,,,100,false,0,100,,0034W00002DpodbQAB,,,,,,194,FON-International Association,a104W00000G3d1EQAR,,157,647,472,,,,272,,,
a0y4W00000VRl08QAD,0000000176,331,a0z4W00000iXrFXQA0,2018-11-21,Purchase,true,a0o4W00000M5SknQAF,2019-11-20,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,45,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,a1C4W00000845KiUAI,1,25,Success,a1R4W000004PyfOUAS,,25,false,0,25,,0034W00002DpodyQAB,,,,,,195,FON-International Association,a104W00000G3d1fQAB,,155,609,555,a1R4W000004PyfOUAS,,,198,,,
a0y4W00000VRl09QAD,0000000177,332,a0z4W00000iXrFXQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1iQAB,,false,false,a134W000009DZGPQA4,a154W00000926RTQAY,50,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,a1C4W00000845KjUAI,1,50,Success,,,50,false,0,50,,0034W00002DpodyQAB,,,,,,195,FON-International Association,a104W00000G3d1iQAB,,154,653,501,,,,198,,,
a0y4W00000VRl0AQAT,0000000187,333,a0z4W00000iXrFYQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGJQA4,a154W00000926ROQAY,895,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W00000845KcUAI,1,895,Success,,,895,false,0,895,,,,,,,,196,FON-International Association,a104W00000G3d1HQAR,,164,696,541,,,,,,,
a0y4W00000VRl0BQAT,0000000188,334,a0z4W00000iXrFZQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1iQAB,,false,false,a134W000009DZGPQA4,a154W00000926SiQAI,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W00000845LGUAY,1,100,Success,,,100,false,0,100,,0034W00002DpodgQAB,,,,,,204,FON-International Association,a104W00000G3d1iQAB,,154,692,537,,,,287,,,
a0y4W00000VRl0CQAT,0000000189,335,a0z4W00000iXrFZQA0,2019-01-09,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,900,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W00000845KlUAI,1,900,Success,a1R4W000004PyfNUAS,,900,false,0,900,,0034W00002DpodgQAB,,,,,,204,FON-International Association,a104W00000G3d1fQAB,,155,96,613,a1R4W000004PyfNUAS,,,287,,,
a0y4W00000VRl0DQAT,0000000190,336,a0z4W00000iXrFZQA0,2019-01-09,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,90,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W00000845KOUAY,1,90,Success,a1R4W000004PyfNUAS,,90,false,0,90,a0y4W00000VRl0CQAT,0034W00002DpodgQAB,,,,,,204,FON-International Association,a104W00000G3d1fQAB,,155,701,547,a1R4W000004PyfNUAS,,335,287,,,
a0y4W00000VRl0EQAT,0000000191,337,a0z4W00000iXrFZQA0,2019-01-09,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,60,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,,1,0,Success,a1R4W000004PyfNUAS,,0,false,0,0,a0y4W00000VRl0CQAT,0034W00002DpodgQAB,,,,,,204,FON-International Association,a104W00000G3d1fQAB,,155,700,,a1R4W000004PyfNUAS,,335,287,,,
a0y4W00000VRl0FQAT,0000000192,338,a0z4W00000iXrFaQAK,2019-01-09,Capture,true,a0o4W00000M5SknQAF,,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,900,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W00000845KlUAI,1,900,Success,a1R4W000004PyfNUAS,,900,false,0,900,,0034W00002DpodiQAB,,,,,,205,FON-International Association,a104W00000G3d1fQAB,,155,96,613,a1R4W000004PyfNUAS,,,289,,,
a0y4W00000VRl0GQAT,0000000193,339,a0z4W00000iXrFaQAK,2019-01-09,Capture,true,a0o4W00000M5SknQAF,,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,90,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W00000845KOUAY,1,90,Success,a1R4W000004PyfNUAS,,90,false,0,90,a0y4W00000VRl0FQAT,0034W00002DpodiQAB,,,,,,205,FON-International Association,a104W00000G3d1fQAB,,155,701,547,a1R4W000004PyfNUAS,,338,289,,,
a0y4W00000VRl0HQAT,0000000194,340,a0z4W00000iXrFaQAK,2019-01-09,Capture,true,a0o4W00000M5SknQAF,,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,60,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,,1,0,Success,a1R4W000004PyfNUAS,,0,false,0,0,a0y4W00000VRl0FQAT,0034W00002DpodiQAB,,,,,,205,FON-International Association,a104W00000G3d1fQAB,,155,700,,a1R4W000004PyfNUAS,,338,289,,,
a0y4W00000VRl0IQAT,0000000195,341,a0z4W00000iXrFbQAK,2019-01-10,Authorization,true,a0o4W00000M5SknQAF,,a104W00000G3d1eQAB,,false,false,a134W000009DZGNQA4,a154W00000926RkQAI,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W00000845LAUAY,1,5000,In-Progress  Pending,a1R4W000004PyfNUAS,,5000,false,0,5000,,0034W00002DpodiQAB,,,,,,206,FON-International Association,a104W00000G3d1eQAB,,159,649,474,a1R4W000004PyfNUAS,,,289,,,
a0y4W00000VRl0JQAT,0000000196,342,a0z4W00000iXrFcQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGEQA4,a154W00000926R3QAI,25,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2021),false,a1C4W00000845KQUAY,1,25,Success,,,25,false,0,25,,0034W00002Dpoh2QAB,,,,,,207,FON-International Association,a104W00000G3d1HQAR,,152,688,230,,,,291,,,
a0y4W00000VRl0KQAT,0000000197,343,a0z4W00000iXrFcQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGFQA4,a154W00000926SjQAI,5,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2021),false,a1C4W00000845LHUAY,1,5,Success,,,5,false,0,5,,0034W00002Dpoh2QAB,,,,,,207,FON-International Association,a104W00000G3d1HQAR,,151,91,570,,,,291,,,
a0y4W00000VRl0LQAT,0000000198,344,a0z4W00000iXrFdQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGQQA4,a154W00000926RqQAI,75,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W00000845L9UAI,1,75,Success,,,75,false,0,75,,,,,,,,1,FON-International Association,a104W00000G3d1HQAR,,157,610,471,,,,,,,
a0y4W00000VRl0MQAT,0000000199,345,a0z4W00000iXrFeQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGQQA4,a154W00000926RqQAI,75,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2024),false,a1C4W00000845L9UAI,1,75,Success,,,75,false,0,75,,,,,,,,2,FON-International Association,a104W00000G3d1HQAR,,157,610,471,,,,,,,
a0y4W00000VRl0NQAT,0000000200,346,a0z4W00000iXrFfQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGQQA4,a154W00000926RqQAI,75,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W00000845L9UAI,1,75,Success,,,75,false,0,75,,,,,,,,3,FON-International Association,a104W00000G3d1HQAR,,157,610,471,,,,,,,
a0y4W00000VRl0OQAT,0000000203,347,a0z4W00000iXrFgQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGQQA4,a154W00000926RAQAY,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2024),false,a1C4W00000845KUUAY,1,100,Success,,,100,false,0,100,,0034W00002Dpoh5QAB,,,,,,4,FON-International Association,a104W00000G3d1HQAR,,157,647,472,,,,296,,,
a0y4W00000VRl0PQAT,0000000204,348,a0z4W00000iXrFhQAK,2019-01-28,Authorization,true,a0o4W00000M5SknQAF,2019-06-30,a104W00000G3d1eQAB,,false,false,a134W000009DZGNQA4,a154W00000926RkQAI,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2024),true,a1C4W00000845LAUAY,1,2500,In-Progress  Pending,a1R4W000004PyfNUAS,,2500,false,0,2500,,0034W00002Dpoh6QAB,,,,,,5,FON-International Association,a104W00000G3d1eQAB,,159,649,474,a1R4W000004PyfNUAS,,,297,,,
a0y4W00000VRl0QQAT,0000000205,349,a0z4W00000iXrFiQAK,2019-02-18,Purchase,true,a0o4W00000M5SknQAF,2020-02-17,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,45,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),false,a1C4W00000845KiUAI,1,25,Success,a1R4W000004PyfOUAS,,25,false,0,25,,0034W00002DpodbQAB,,,,,,6,FON-International Association,a104W00000G3d1fQAB,,155,609,555,a1R4W000004PyfOUAS,,,272,,,
a0y4W00000VRl0RQAT,0000000206,350,a0z4W00000iXrFjQAK,2019-02-18,Purchase,true,a0o4W00000M5SknQAF,2020-02-17,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,45,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W00000845KiUAI,1,25,Success,a1R4W000004PyfOUAS,,25,false,0,25,,0034W00002DpodbQAB,,,,,,7,FON-International Association,a104W00000G3d1fQAB,,155,609,555,a1R4W000004PyfOUAS,,,272,,,
