Id,IsDeleted,Name,CreatedDate,LastModifiedDate,SystemModstamp,EventApi__Item__c,EventApi__Adjustment_Account__c,EventApi__Allow_Conflicts__c,EventApi__Assignments_Display_Label__c,EventApi__Business_Group__c,EventApi__Capacity__c,EventApi__Cost__c,EventApi__Defer_Revenue__c,EventApi__Deferred_Revenue_Account__c,EventApi__Deferred_Revenue_Term__c,EventApi__Description__c,EventApi__Disable_Registration__c,EventApi__Discount_Account__c,EventApi__Display_Name__c,EventApi__Duration__c,EventApi__Enable_Access_Permissions__c,EventApi__Enable_Assignments__c,EventApi__Enable_Waitlist__c,EventApi__End_Date_Time__c,EventApi__End_Date__c,EventApi__End_Time__c,EventApi__Event_Category__c,EventApi__Event__c,EventApi__Flex_Day_of_the_Month__c,EventApi__Form__c,EventApi__Image_Path__c,EventApi__Image_URL__c,EventApi__Income_Account__c,EventApi__Interview_Form_Display_Label__c,EventApi__Is_Active__c,EventApi__Is_Automatically_Added__c,EventApi__Is_Contribution__c,EventApi__Is_Tax_Deductible__c,EventApi__Is_Taxable__c,EventApi__Item_Class__c,EventApi__Line_Description__c,EventApi__Maximum_Number_of_Assignments__c,EventApi__Price__c,EventApi__Quantity_Available__c,EventApi__Quantity_Remaining__c,EventApi__Quantity_Sold__c,EventApi__Refund_Account__c,EventApi__Require_Assignments__c,EventApi__Restrict_Number_of_Assignments__c,EventApi__Revenue_Recognition_Date__c,EventApi__Revenue_Recognition_Rule__c,EventApi__Revenue_Recognition_Term_Rule__c,EventApi__Room__c,EventApi__SKU__c,EventApi__Session_End_Time__c,EventApi__Session_Start_Time__c,EventApi__Start_Date_Time__c,EventApi__Start_Date__c,EventApi__Start_Time__c,EventApi__Tax_Class__c,ROEApi__Event_Display_Name__c,ROEApi__Event_Name__c,EventApi__AR_Account__c,EventApi__Hide_During_Registration__c,EventApi__Invoice_Payment_Priority__c,EventApi__Required_for_Registration__c,LastViewedDate,LastReferencedDate,EventApi__Item__r.Id,EventApi__Adjustment_Account__r.Name,EventApi__Business_Group__r.Name,EventApi__Deferred_Revenue_Account__r.Name,EventApi__Discount_Account__r.Name,EventApi__Event_Category__r.Name,EventApi__Event__r.Name,EventApi__Form__r.Name,EventApi__Income_Account__r.Name,EventApi__Item_Class__r.Name,EventApi__Refund_Account__r.Name,EventApi__Room__r.Name,EventApi__Tax_Class__r.Name,EventApi__AR_Account__r.Name
a1d4W00000ivfcLQAQ,false,Meet with Mac Anderson,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,Get a chance to meet with the CTO and Founder of Fonteva!,false,a104W00000FuSwjQAF,Meet with Mac Anderson,00:00,false,false,false,2018-12-11T11:00:00.000+0000,2018-12-11,7:00 AM,a1X4W00000MAU9jUAH,a1Y4W000002bRxzUAE,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwjQAF,,true,false,false,false,false,,,,,1,1,0,a104W00000FuSwmQAF,false,false,,,,,,3:00 AM,3:00 AM,2018-12-11T11:00:00.000+0000,2018-12-11,7:00 AM,,Meet the Organization,Meet the Organization (Lightning Event),a104W00000FuSwkQAF,false,,false,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Meet the Organization 1-1 Meetings (Lightning Event),,1000 - Cash,,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfcMQAQ,false,Meet with Mac Anderson,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,Get a chance to meet with the CTO and Founder of Fonteva!,false,a104W00000FuSwjQAF,Meet with Mac Anderson,00:00,false,false,false,2018-12-11T11:30:00.000+0000,2018-12-11,7:30 AM,a1X4W00000MAU9jUAH,a1Y4W000002bRxzUAE,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwjQAF,,true,false,false,false,false,,,,,1,1,0,a104W00000FuSwmQAF,false,false,,,,,,3:30 AM,3:30 AM,2018-12-11T11:30:00.000+0000,2018-12-11,7:30 AM,,Meet the Organization,Meet the Organization (Lightning Event),a104W00000FuSwkQAF,false,,false,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Meet the Organization 1-1 Meetings (Lightning Event),,1000 - Cash,,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfc9QAA,false,Meet with Paul Lundy,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,Get a chance to meet with the Vice President of Fonteva!,false,a104W00000FuSwjQAF,Meet with Paul Lundy,00:00,false,false,false,2018-12-11T10:30:00.000+0000,2018-12-11,6:30 AM,a1X4W00000MAU9jUAH,a1Y4W000002bRxzUAE,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwjQAF,,true,false,false,false,false,,,,,1,1,0,a104W00000FuSwmQAF,false,false,,,,,,2:30 AM,2:30 AM,2018-12-11T10:30:00.000+0000,2018-12-11,6:30 AM,,Meet the Organization,Meet the Organization (Lightning Event),a104W00000FuSwkQAF,false,,false,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Meet the Organization 1-1 Meetings (Lightning Event),,1000 - Cash,,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbTQAQ,false,Session1,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjoxQAA,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,,false,a104W00000FuSwjQAF,Session1,10:00,false,false,false,2022-07-08T07:01:00.000+0000,2022-07-08,: PM,a1X4W00000MAU9kUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hID7QAM,,,1,1,1,0,a104W00000FuSwmQAF,false,false,,,,,,12:01 AM,2:01 PM,2022-07-07T21:01:00.000+0000,2022-07-07,: PM,,Clone Ulas 2,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjoxQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,Default Lightning Event Category,,,4000 - Income,33f6303e-2689-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbUQAQ,false,The Spelling Bee!,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjozQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Join Rona, Mitch, Olive, William, Logainne, Marcy, Leaf, and Carlito match wits. Vice Principal Douglas Panch returns to judge after a five-year hiatus!</p>",false,a104W00000FuSwjQAF,The Spelling Bee!,03:00,false,false,false,2021-07-02T20:00:00.000+0000,2021-07-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hIDAQA2,,,,500,500,0,a104W00000FuSwmQAF,false,false,,,,,,3:00 PM,12:00 PM,2021-07-02T17:00:00.000+0000,2021-07-02,: PM,,SC2,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjozQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,39c57452-3994-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfcJQAQ,false,Meet with Jerry Huskins,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,Get a chance to meet with the CEO and Founder of Fonteva!,false,a104W00000FuSwjQAF,Meet with Jerry Huskins,00:00,false,false,false,2018-12-11T10:30:00.000+0000,2018-12-11,6:30 AM,a1X4W00000MAU9jUAH,a1Y4W000002bRxzUAE,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwjQAF,,true,false,false,false,false,,,,,1,1,0,a104W00000FuSwmQAF,false,false,,,,,,2:30 AM,2:30 AM,2018-12-11T10:30:00.000+0000,2018-12-11,6:30 AM,,Meet the Organization,Meet the Organization (Lightning Event),a104W00000FuSwkQAF,false,,false,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Meet the Organization 1-1 Meetings (Lightning Event),,1000 - Cash,,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfcNQAQ,false,Meet with Paul Lundy,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,Get a chance to meet with the Vice President of Fonteva!,false,a104W00000FuSwjQAF,Meet with Paul Lundy,00:00,false,false,false,2018-12-11T11:00:00.000+0000,2018-12-11,7:00 AM,a1X4W00000MAU9jUAH,a1Y4W000002bRxzUAE,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwjQAF,,true,false,false,false,false,,,,,1,1,0,a104W00000FuSwmQAF,false,false,,,,,,3:00 AM,3:00 AM,2018-12-11T11:00:00.000+0000,2018-12-11,7:00 AM,,Meet the Organization,Meet the Organization (Lightning Event),a104W00000FuSwkQAF,false,,false,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Meet the Organization 1-1 Meetings (Lightning Event),,1000 - Cash,,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfcKQAQ,false,Meet with Jerry Huskins,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,Get a chance to meet with the CEO and Founder of Fonteva!,false,a104W00000FuSwjQAF,Meet with Jerry Huskins,00:00,false,false,false,2018-12-11T11:00:00.000+0000,2018-12-11,7:00 AM,a1X4W00000MAU9jUAH,a1Y4W000002bRxzUAE,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwjQAF,,true,false,false,false,false,,,,,1,1,0,a104W00000FuSwmQAF,false,false,,,,,,3:00 AM,3:00 AM,2018-12-11T11:00:00.000+0000,2018-12-11,7:00 AM,,Meet the Organization,Meet the Organization (Lightning Event),a104W00000FuSwkQAF,false,,false,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Meet the Organization 1-1 Meetings (Lightning Event),,1000 - Cash,,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfc7QAA,false,Meet with Jerry Huskins,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,Get a chance to meet with the CEO and Founder of Fonteva!,false,a104W00000FuSwjQAF,Meet with Jerry Huskins,00:00,false,false,false,2018-12-11T11:30:00.000+0000,2018-12-11,7:30 AM,a1X4W00000MAU9jUAH,a1Y4W000002bRxzUAE,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwjQAF,,true,false,false,false,false,,,,,1,1,0,a104W00000FuSwmQAF,false,false,,,,,,3:30 AM,3:30 AM,2018-12-11T11:30:00.000+0000,2018-12-11,7:30 AM,,Meet the Organization,Meet the Organization (Lightning Event),a104W00000FuSwkQAF,false,,false,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Meet the Organization 1-1 Meetings (Lightning Event),,1000 - Cash,,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfblQAA,false,Luncheon,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjt5QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000FuSwjQAF,Luncheon,01:15,false,false,false,2020-06-02T20:15:00.000+0000,2020-06-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hIEMQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,1:15 PM,12:00 PM,2020-06-02T19:00:00.000+0000,2020-06-02,: PM,,test event,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjt5QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,bf49a80e-b3e0-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbmQAA,false,Round Table Discussion I,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjt6QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000FuSwjQAF,Round Table Discussion I,01:30,false,false,true,2020-06-01T22:30:00.000+0000,2020-06-01,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hIEMQA2,,,,1000,1000,0,a104W00000FuSwmQAF,false,false,,,,,,3:30 PM,2:00 PM,2020-06-01T21:00:00.000+0000,2020-06-01,: PM,,test event,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjt6QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,bf49a80e-b3e0-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfbnQAA,false,Round Table Discussion II,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjt7QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000FuSwjQAF,Round Table Discussion II,01:15,false,false,true,2020-06-02T23:15:00.000+0000,2020-06-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hIEMQA2,,,,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,4:15 PM,3:00 PM,2020-06-02T22:00:00.000+0000,2020-06-02,: PM,,test event,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjt7QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,bf49a80e-b3e0-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfboQAA,false,Welcome Breakfast,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjt8QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000FuSwjQAF,Welcome Breakfast,01:00,false,false,false,2020-06-01T18:00:00.000+0000,2020-06-01,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hIEMQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2020-06-01T17:00:00.000+0000,2020-06-01,: PM,,test event,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjt8QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,bf49a80e-b3e0-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZNQAY,false,Conference Check-In,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlWQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Please check-in when you arrive at the symposium.</p>,true,a104W00000FuSwjQAF,Conference Check-In,03:00,false,false,false,2020-12-10T17:00:00.000+0000,2020-12-10,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hICFQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,9:00 AM,2020-12-10T14:00:00.000+0000,2020-12-10,: PM,,Annual Symposium 2020,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlWQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,cf7bbc41-ae72-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZOQAY,false,Welcome Breakfast,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlXQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000FuSwjQAF,Welcome Breakfast,01:00,false,false,false,2020-12-10T16:00:00.000+0000,2020-12-10,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hICFQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2020-12-10T15:00:00.000+0000,2020-12-10,: PM,,Annual Symposium 2020,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlXQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,cf7bbc41-ae72-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZPQAY,false,Keynote Speech,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlYQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",false,a104W00000FuSwjQAF,Keynote Speech,01:00,false,false,false,2020-12-10T17:00:00.000+0000,2020-12-10,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hICFQA2,,,,7000,6999,1,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,11:00 AM,2020-12-10T16:00:00.000+0000,2020-12-10,: PM,,Annual Symposium 2020,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlYQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,cf7bbc41-ae72-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZQQAY,false,Round Table Discussion I,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlZQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000FuSwjQAF,Round Table Discussion I,01:30,false,false,true,2020-12-10T20:30:00.000+0000,2020-12-10,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hICFQA2,,,,1000,1000,0,a104W00000FuSwmQAF,false,false,,,,,,3:30 PM,2:00 PM,2020-12-10T19:00:00.000+0000,2020-12-10,: PM,,Annual Symposium 2020,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlZQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,cf7bbc41-ae72-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfZRQAY,false,Leadership Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjlaQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000FuSwjQAF,Leadership Workshop,01:00,false,false,true,2020-12-10T22:00:00.000+0000,2020-12-10,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,true,false,false,false,false,a134W000008hICFQA2,,,25,4000,3999,1,a104W00000FuSwmQAF,false,false,,,,,,5:00 PM,4:00 PM,2020-12-10T21:00:00.000+0000,2020-12-10,: PM,,Annual Symposium 2020,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjlaQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,cf7bbc41-ae72-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfcOQAQ,false,Meet with Paul Lundy,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,0,,false,,,Get a chance to meet with the Vice President of Fonteva!,false,a104W00000FuSwjQAF,Meet with Paul Lundy,00:00,false,false,false,2018-12-11T11:30:00.000+0000,2018-12-11,7:30 AM,a1X4W00000MAU9jUAH,a1Y4W000002bRxzUAE,,,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwjQAF,,true,false,false,false,false,,,,,1,1,0,a104W00000FuSwmQAF,false,false,,,,,,3:30 AM,3:30 AM,2018-12-11T11:30:00.000+0000,2018-12-11,7:30 AM,,Meet the Organization,Meet the Organization (Lightning Event),a104W00000FuSwkQAF,false,,false,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Meet the Organization 1-1 Meetings (Lightning Event),,1000 - Cash,,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfc1QAA,false,Keynote Speech,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,100,,false,,,<p>Join us for a chance to network with other critical influencers in the important industry we all work to better. Sync up with the keynote speakers and collaborate on ideas for the future.</p>,false,a104W00000FuSwjQAF,Keynote Speech,01:00,false,false,true,2019-10-04T01:30:00.000+0000,2019-10-03,6:30 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRxyUAE,,,https://automation-images.s3.amazonaws.com/Thumbnail.jpg,https://automation-images.s3.amazonaws.com/Thumbnail.jpg,a104W00000FuSwjQAF,,true,false,false,false,false,,,,0,100,97,3,a104W00000FuSwmQAF,false,false,,,,,,6:30 PM,5:30 PM,2019-10-04T00:30:00.000+0000,2019-10-03,5:30 PM,,Annual Conference,Annual Conference (Lightning Event),a104W00000FuSwkQAF,false,,false,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Conference (Lightning Event),,1000 - Cash,,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfc2QAA,false,Leadership Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,100,,false,,,"<p>Come join us for a session on how to prioritize your life, plan your projects, and implement like a pro!</p>",false,a104W00000FuSwjQAF,Leadership Workshop,01:00,false,false,true,2019-10-04T04:30:00.000+0000,2019-10-03,9:30 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRxyUAE,,,https://automation-images.s3.amazonaws.com/Thumbnail.jpg,https://automation-images.s3.amazonaws.com/Thumbnail.jpg,a104W00000FuSwjQAF,,true,false,false,false,false,,,,25,100,99,1,a104W00000FuSwmQAF,false,false,,,,,,9:30 PM,8:30 PM,2019-10-04T03:30:00.000+0000,2019-10-03,8:30 PM,,Annual Conference,Annual Conference (Lightning Event),a104W00000FuSwkQAF,false,,false,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Conference (Lightning Event),,1000 - Cash,,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfc3QAA,false,Beginner Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,a104W00000FuSxmQAF,false,,a0o4W00000MOvweQAD,100,,false,,,"<p>Come join us for a session on how to prioritize your life, plan your projects, and implement like a pro!</p>",false,a104W00000FuSwjQAF,Beginner Workshop,01:00,false,false,false,2019-10-04T06:00:00.000+0000,2019-10-03,11:00 PM,a1X4W00000MAU9jUAH,a1Y4W000002bRxyUAE,,,https://automation-images.s3.amazonaws.com/Thumbnail.jpg,https://automation-images.s3.amazonaws.com/Thumbnail.jpg,a104W00000FuSwjQAF,,true,false,false,false,false,,,,25,100,99,1,a104W00000FuSwmQAF,false,false,,,,,,11:00 PM,10:00 PM,2019-10-04T05:00:00.000+0000,2019-10-03,10:00 PM,,Annual Conference,Annual Conference (Lightning Event),a104W00000FuSwkQAF,false,,false,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,FON-Annual Conference (Lightning Event),,1000 - Cash,,4000 - Income,,,1100 - Accounts Receivable
